id,unemp,wage,distance,region,avg_county_tuition
3344,5.900000095,7.349999905,3.799999952,other,0.7517299652
869,5.900000095,7.349999905,3.799999952,other,0.7517299652
4570,5.900000095,7.349999905,3.799999952,other,0.7517299652
3811,5.900000095,7.349999905,3.799999952,other,0.7517299652
2177,5.900000095,7.349999905,3.799999952,other,0.7517299652
1670,5.900000095,7.349999905,3.799999952,other,0.7517299652
1456,5.900000095,7.349999905,3.799999952,other,0.7517299652
2436,5.900000095,7.349999905,3.799999952,other,0.7517299652
1512,9.199999809,9.680000305,1,other,1.093530059
2394,9.199999809,9.680000305,1,other,1.093530059
2967,10.80000019,9.680000305,1,other,1.093530059
4318,10.80000019,9.680000305,1,other,1.093530059
407,10.80000019,9.680000305,1,other,1.093530059
1295,10.80000019,9.680000305,1,other,1.093530059
47,10.80000019,9.680000305,1,other,1.093530059
2305,10.80000019,9.680000305,1,other,1.093530059
1657,10.80000019,9.680000305,1,other,1.093530059
267,10.80000019,9.680000305,1,other,1.093530059
2553,4,7.329999924,0.400000006,east,0.6558899879
3761,4,7.329999924,0.400000006,east,0.6558899879
1884,4,7.329999924,0.400000006,east,0.6558899879
1233,4,7.329999924,0.400000006,east,0.6558899879
3030,4,7.329999924,0.400000006,east,0.6558899879
3270,4,7.329999924,0.400000006,east,0.6558899879
3580,9.300000191,10.14999962,0.1000000015,other,0.4341799915
3131,9.300000191,10.14999962,0.1000000015,other,0.4341799915
1070,9.300000191,10.14999962,0.1000000015,other,0.4341799915
1048,9.300000191,10.14999962,0.1000000015,other,0.4341799915
3815,9.300000191,10.14999962,0.1000000015,other,0.4341799915
3450,9.300000191,10.14999962,0.1000000015,other,0.4341799915
4459,9.300000191,10.14999962,0.1000000015,other,0.4341799915
1637,9.300000191,10.14999962,0.1000000015,other,0.4341799915
1960,8.800000191,9.680000305,1,east,1.093530059
188,8.800000191,9.680000305,1,east,1.093530059
4455,8.800000191,9.680000305,1,east,1.093530059
1125,8.800000191,9.680000305,1,east,1.093530059
2573,5.099999905,7.349999905,1,other,0.7517299652
4553,5.099999905,7.349999905,1,other,0.7517299652
3957,5.099999905,7.349999905,1,other,0.7517299652
3542,5.099999905,7.349999905,1,other,0.7517299652
1673,5,7.539999962,1.399999976,east,0.8187100291
2962,5,7.539999962,1.399999976,east,0.8187100291
2850,5,7.539999962,1.399999976,east,0.8187100291
3303,5,7.539999962,1.399999976,east,0.8187100291
1928,5,7.539999962,1.399999976,east,0.8187100291
4123,6.699999809,7.349999905,0.5,other,0.7517299652
2314,6.699999809,7.349999905,0.5,other,0.7517299652
387,6.699999809,7.349999905,0.5,other,0.7517299652
954,6.699999809,7.349999905,0.5,other,0.7517299652
902,6.699999809,7.349999905,0.5,other,0.7517299652
1055,6.699999809,7.349999905,0.5,other,0.7517299652
4433,6.699999809,7.349999905,0.5,other,0.7517299652
1868,6.699999809,7.349999905,0.5,other,0.7517299652
4551,6.699999809,7.349999905,0.5,other,0.7517299652
448,6.699999809,7.349999905,0.5,other,0.7517299652
2595,5.599999905,7.329999924,1.5,other,0.6558899879
3720,5.599999905,7.329999924,1.5,other,0.6558899879
693,4,7.539999962,2,east,0.8187100291
3921,4,7.539999962,2,east,0.8187100291
4639,4,7.539999962,2,east,0.8187100291
1479,4,7.539999962,2,east,0.8187100291
2274,4,7.539999962,2,east,0.8187100291
2336,4,7.539999962,2,east,0.8187100291
1520,5.5,7.179999828,0.8000000119,other,1.165130019
361,5.5,7.179999828,0.8000000119,other,1.165130019
2841,5.5,7.179999828,0.8000000119,other,1.165130019
533,5.5,7.179999828,0.8000000119,other,1.165130019
4525,5.5,7.179999828,0.8000000119,other,1.165130019
3194,5.5,7.179999828,0.8000000119,other,1.165130019
4617,5.5,7.179999828,0.8000000119,other,1.165130019
7,5.5,7.179999828,0.8000000119,other,1.165130019
664,11.89999962,10.14999962,7,other,0.4341799915
4401,11.89999962,10.14999962,7,other,0.4341799915
2479,11.89999962,10.14999962,7,other,0.4341799915
1712,11.89999962,10.14999962,7,other,0.4341799915
2918,11.89999962,10.14999962,7,other,0.4341799915
2117,4.099999905,7.329999924,0.3000000119,east,0.6558899879
3416,4.099999905,7.329999924,0.3000000119,east,0.6558899879
463,4.099999905,7.329999924,0.3000000119,east,0.6558899879
2639,4.099999905,7.329999924,0.3000000119,east,0.6558899879
1377,4.099999905,7.329999924,0.3000000119,east,0.6558899879
2996,4.099999905,7.329999924,0.3000000119,east,0.6558899879
1704,4.099999905,7.329999924,0.3000000119,east,0.6558899879
626,4.099999905,7.329999924,0.3000000119,east,0.6558899879
2204,4.099999905,7.329999924,0.3000000119,east,0.6558899879
3606,5.5,7.349999905,2.5,other,0.7517299652
3896,5.5,7.349999905,2.5,other,0.7517299652
597,5.5,7.349999905,2.5,other,0.7517299652
3974,5.5,7.349999905,2.5,other,0.7517299652
3874,5.5,7.349999905,2.5,other,0.7517299652
1517,5.5,7.349999905,2.5,other,0.7517299652
2694,5.5,7.349999905,2.5,other,0.7517299652
2769,5.5,7.349999905,2.5,other,0.7517299652
2406,5.5,7.349999905,2.5,other,0.7517299652
164,5.5,7.349999905,2.5,other,0.7517299652
385,5.5,7.349999905,2.5,other,0.7517299652
1067,5.5,7.349999905,2.5,other,0.7517299652
1102,5.5,7.349999905,2.5,other,0.7517299652
314,5.5,7.349999905,2.5,other,0.7517299652
3327,6.300000191,7.539999962,4,other,0.8187100291
4172,6.300000191,7.539999962,4,other,0.8187100291
701,6.300000191,7.539999962,4,other,0.8187100291
4285,6.300000191,7.539999962,4,other,0.8187100291
1296,6.300000191,7.539999962,4,other,0.8187100291
1788,6.5,7.329999924,3.5,other,0.6558899879
1799,6.5,7.329999924,3.5,other,0.6558899879
4658,6.5,7.329999924,3.5,other,0.6558899879
435,6.400000095,7.539999962,5,other,0.8187100291
2233,9.199999809,7.329999924,0.8000000119,other,0.6558899879
1491,9.199999809,7.329999924,0.8000000119,other,0.6558899879
1225,9.199999809,7.329999924,0.8000000119,other,0.6558899879
1949,9.199999809,7.329999924,0.8000000119,other,0.6558899879
2563,9.199999809,7.329999924,0.8000000119,other,0.6558899879
3779,9.199999809,7.329999924,0.8000000119,other,0.6558899879
2301,9.199999809,7.329999924,0.8000000119,other,0.6558899879
2652,6.300000191,7.329999924,2.5,other,0.6558899879
3647,6.300000191,7.329999924,2.5,other,0.6558899879
3548,6.300000191,7.329999924,2.5,other,0.6558899879
3188,6.300000191,7.329999924,2.5,other,0.6558899879
4204,6.300000191,7.329999924,2.5,other,0.6558899879
50,4.699999809,7.539999962,0.6999999881,east,0.8187100291
909,4.699999809,7.539999962,0.6999999881,east,0.8187100291
57,4.699999809,7.539999962,0.6999999881,east,0.8187100291
2352,4.699999809,7.539999962,0.6999999881,east,0.8187100291
1129,4.699999809,7.539999962,0.6999999881,east,0.8187100291
4388,4.699999809,7.539999962,0.6999999881,east,0.8187100291
2035,4.699999809,7.539999962,0.6999999881,east,0.8187100291
3436,4.699999809,7.539999962,0.6999999881,east,0.8187100291
3499,4.699999809,7.539999962,0.6999999881,east,0.8187100291
540,5.800000191,7.179999828,0.5,other,1.165130019
3757,5.800000191,7.179999828,0.5,other,1.165130019
3065,5.800000191,7.179999828,0.5,other,1.165130019
4551,5.800000191,7.179999828,0.5,other,1.165130019
4126,5.800000191,7.179999828,0.5,other,1.165130019
3425,5.800000191,7.179999828,0.5,other,1.165130019
2054,5.800000191,7.179999828,0.5,other,1.165130019
1229,5.800000191,7.179999828,0.5,other,1.165130019
2499,5.800000191,7.179999828,0.5,other,1.165130019
4264,6.400000095,7.349999905,0.400000006,other,0.7517299652
1372,6.400000095,7.349999905,0.400000006,other,0.7517299652
2824,6.400000095,7.349999905,0.400000006,other,0.7517299652
2974,6.400000095,7.349999905,0.400000006,other,0.7517299652
3517,6.400000095,7.349999905,0.400000006,other,0.7517299652
3793,5.599999905,7.329999924,0.3000000119,other,0.6558899879
2982,5.599999905,7.329999924,0.3000000119,other,0.6558899879
4102,5.599999905,7.329999924,0.3000000119,other,0.6558899879
1572,5.599999905,7.329999924,0.3000000119,other,0.6558899879
4596,5.599999905,7.329999924,0.3000000119,other,0.6558899879
2534,5.599999905,7.329999924,0.3000000119,other,0.6558899879
551,5.599999905,7.329999924,0.3000000119,other,0.6558899879
2418,5.599999905,7.329999924,0.3000000119,other,0.6558899879
4343,5.599999905,7.329999924,0.3000000119,other,0.6558899879
1485,5.599999905,7.329999924,0.3000000119,other,0.6558899879
2023,5.699999809,7.179999828,0.3000000119,other,1.165130019
650,5.699999809,7.179999828,0.3000000119,other,1.165130019
918,5.699999809,7.179999828,0.3000000119,other,1.165130019
1506,5.699999809,7.179999828,0.3000000119,other,1.165130019
1613,5.699999809,7.179999828,0.3000000119,other,1.165130019
2862,5.699999809,7.179999828,0.3000000119,other,1.165130019
4531,5.699999809,7.179999828,0.3000000119,other,1.165130019
1029,5.699999809,7.179999828,0.3000000119,other,1.165130019
962,5.699999809,7.179999828,0.3000000119,other,1.165130019
3936,5.699999809,7.179999828,0.3000000119,other,1.165130019
3539,5.699999809,7.179999828,0.3000000119,other,1.165130019
3036,5.699999809,7.179999828,0.3000000119,other,1.165130019
820,5.699999809,7.179999828,0.3000000119,other,1.165130019
669,4.599999905,7.329999924,0.5,east,0.6558899879
2420,4.599999905,7.329999924,0.5,east,0.6558899879
1442,4.599999905,7.329999924,0.5,east,0.6558899879
2325,4.599999905,7.329999924,0.5,east,0.6558899879
2865,4.599999905,7.329999924,0.5,east,0.6558899879
2585,4.599999905,7.329999924,0.5,east,0.6558899879
2395,4.599999905,7.329999924,0.5,east,0.6558899879
920,4.599999905,7.329999924,0.5,east,0.6558899879
3119,4.599999905,7.329999924,0.5,east,0.6558899879
2362,4.599999905,7.329999924,0.5,east,0.6558899879
2312,4.599999905,7.329999924,0.5,east,0.6558899879
4182,4.599999905,7.329999924,0.5,east,0.6558899879
438,5.300000191,7.539999962,1.5,other,0.8187100291
862,5.300000191,7.539999962,1.5,other,0.8187100291
1604,5.300000191,7.539999962,1.5,other,0.8187100291
1409,5.300000191,7.539999962,1.5,other,0.8187100291
3591,5.300000191,7.539999962,1.5,other,0.8187100291
4485,5.300000191,7.539999962,1.5,other,0.8187100291
3509,5.300000191,7.539999962,1.5,other,0.8187100291
2306,5.300000191,7.539999962,1.5,other,0.8187100291
3248,9.300000191,7.400000095,6,other,0.8833699822
2713,9.300000191,7.400000095,6,other,0.8833699822
665,5.199999809,8.260000229,0.3000000119,other,0.6154699922
211,5.199999809,8.260000229,0.3000000119,other,0.6154699922
3120,5.199999809,8.260000229,0.3000000119,other,0.6154699922
810,5.199999809,8.260000229,0.3000000119,other,0.6154699922
2900,5.199999809,8.260000229,0.3000000119,other,0.6154699922
2227,5.5,7.400000095,0.1000000015,other,0.8833699822
3117,5.5,7.400000095,0.1000000015,other,0.8833699822
1752,5.5,7.400000095,0.1000000015,other,0.8833699822
4659,5.5,7.400000095,0.1000000015,other,0.8833699822
4679,5.5,7.400000095,0.1000000015,other,0.8833699822
103,5.5,7.400000095,0.3000000119,other,0.8833699822
706,5.5,7.400000095,0.3000000119,other,0.8833699822
2838,5.5,7.400000095,0.3000000119,other,0.8833699822
1309,5.5,7.400000095,0.3000000119,other,0.8833699822
2860,5.5,7.400000095,0.3000000119,other,0.8833699822
231,5.5,7.400000095,0.3000000119,other,0.8833699822
2002,5.5,7.400000095,0.3000000119,other,0.8833699822
2033,5.5,7.400000095,0.3000000119,other,0.8833699822
3260,6.400000095,8.260000229,0.1000000015,other,0.6154699922
516,6.400000095,8.260000229,0.1000000015,other,0.6154699922
257,6.400000095,8.260000229,0.1000000015,other,0.6154699922
533,6.400000095,8.260000229,0.1000000015,other,0.6154699922
4455,6.400000095,8.260000229,0.1000000015,other,0.6154699922
3923,3.700000048,7.400000095,0.5,other,0.8833699822
3038,3.700000048,7.400000095,0.5,other,0.8833699822
1656,3.700000048,7.400000095,0.5,other,0.8833699822
933,3.700000048,7.400000095,0.5,other,0.8833699822
2996,3.700000048,7.400000095,0.5,other,0.8833699822
2752,3.700000048,7.400000095,0.5,other,0.8833699822
2633,3.700000048,7.400000095,0.5,other,0.8833699822
2281,12.10000038,9.069999695,3.5,other,0.6697499752
3938,12.10000038,9.069999695,3.5,other,0.6697499752
1849,12.10000038,9.069999695,3.5,other,0.6697499752
2211,12.10000038,9.069999695,3.5,other,0.6697499752
1077,12.10000038,9.069999695,3.5,other,0.6697499752
3773,12.10000038,9.069999695,3.5,other,0.6697499752
462,12.10000038,9.069999695,3.5,other,0.6697499752
1774,12.10000038,9.069999695,3.5,other,0.6697499752
1581,5.699999809,8.260000229,0.8000000119,other,0.6154699922
754,5.699999809,8.260000229,0.8000000119,other,0.6154699922
202,5.699999809,8.260000229,0.8000000119,other,0.6154699922
3104,5.699999809,8.260000229,0.8000000119,other,0.6154699922
1551,5.699999809,8.260000229,0.8000000119,other,0.6154699922
690,9,7.489999771,1.5,east,0.8048499823
117,9,7.489999771,1.5,east,0.8048499823
4329,9,7.489999771,1.5,east,0.8048499823
2946,10.19999981,7.489999771,3.200000048,other,0.8048499823
3655,10.19999981,7.489999771,3.200000048,other,0.8048499823
1559,10.19999981,7.489999771,3.200000048,other,0.8048499823
936,10.19999981,7.489999771,3.200000048,other,0.8048499823
2705,8.899999619,7.489999771,2.5,east,0.8048499823
2500,8.899999619,7.489999771,2.5,east,0.8048499823
1292,8.899999619,7.489999771,2.5,east,0.8048499823
3040,8.899999619,7.489999771,2.5,east,0.8048499823
3760,8.899999619,7.489999771,2.5,east,0.8048499823
1626,8.899999619,7.489999771,2.5,east,0.8048499823
2694,8.899999619,7.489999771,2.5,east,0.8048499823
2788,13.39999962,8.260000229,3.5,other,0.6154699922
71,13.39999962,8.260000229,3.5,other,0.6154699922
357,13.39999962,8.260000229,3.5,other,0.6154699922
4651,13.39999962,8.260000229,3.5,other,0.6154699922
3341,13.39999962,8.260000229,3.5,other,0.6154699922
2430,13.39999962,8.260000229,3.5,other,0.6154699922
2417,10.80000019,8.260000229,4,other,0.6154699922
2196,10.80000019,8.260000229,4,other,0.6154699922
4098,10.80000019,8.260000229,4,other,0.6154699922
422,10.80000019,8.260000229,4,other,0.6154699922
4144,10.80000019,8.260000229,4,other,0.6154699922
950,10.80000019,8.260000229,4,other,0.6154699922
2802,10.80000019,8.260000229,4,other,0.6154699922
1847,10.80000019,8.260000229,4,other,0.6154699922
732,8.5,8.260000229,2.599999905,east,0.6154699922
3666,8.5,8.260000229,2.599999905,east,0.6154699922
3253,8.5,8.260000229,2.599999905,east,0.6154699922
1393,8.5,8.260000229,2.599999905,east,0.6154699922
472,8.5,8.260000229,2.599999905,east,0.6154699922
4492,8.5,8.260000229,2.599999905,east,0.6154699922
1154,8.5,8.260000229,2.599999905,east,0.6154699922
261,14.89999962,8.260000229,2.599999905,other,0.6154699922
3073,14.89999962,8.260000229,2.599999905,other,0.6154699922
2061,14.89999962,8.260000229,2.599999905,other,0.6154699922
3020,14.89999962,8.260000229,2.599999905,other,0.6154699922
3981,14.89999962,8.260000229,2.599999905,other,0.6154699922
3099,14.89999962,8.260000229,2.599999905,other,0.6154699922
1634,14.89999962,8.260000229,2.599999905,other,0.6154699922
1085,14.89999962,8.260000229,2.599999905,other,0.6154699922
1577,6.099999905,7.489999771,1,other,0.8048499823
1006,6.099999905,7.489999771,1,other,0.8048499823
4470,6.099999905,7.489999771,1,other,0.8048499823
2231,6.099999905,7.489999771,1,other,0.8048499823
488,6.099999905,7.489999771,1,other,0.8048499823
2833,6.099999905,7.489999771,1,other,0.8048499823
3610,6.099999905,7.489999771,1,other,0.8048499823
3822,6.099999905,7.489999771,1,other,0.8048499823
2422,6.099999905,7.489999771,1,other,0.8048499823
3781,13.39999962,8.260000229,3.200000048,other,0.6154699922
303,13.39999962,8.260000229,3.200000048,other,0.6154699922
1298,13.39999962,8.260000229,3.200000048,other,0.6154699922
129,13.39999962,8.260000229,3.200000048,other,0.6154699922
4277,13.39999962,8.260000229,3.200000048,other,0.6154699922
822,13.39999962,8.260000229,3.200000048,other,0.6154699922
4693,13.39999962,8.260000229,3.200000048,other,0.6154699922
4606,9.5,7.400000095,3,other,0.8833699822
748,9.5,7.400000095,3,other,0.8833699822
889,9.5,7.400000095,3,other,0.8833699822
3645,9.5,7.400000095,3,other,0.8833699822
4049,11.5,7.489999771,5,other,0.8048499823
1482,11.5,7.489999771,5,other,0.8048499823
743,11.5,7.489999771,5,other,0.8048499823
4549,11.5,7.489999771,5,other,0.8048499823
3208,11.5,7.489999771,5,other,0.8048499823
49,9.600000381,9.069999695,5,other,0.6697499752
4257,9.600000381,9.069999695,5,other,0.6697499752
1089,9.600000381,9.069999695,5,other,0.6697499752
3822,9.600000381,9.069999695,5,other,0.6697499752
1675,9.600000381,9.069999695,5,other,0.6697499752
1096,9.600000381,9.069999695,5,other,0.6697499752
1948,9.399999619,9.069999695,5,other,0.6697499752
1266,9.399999619,9.069999695,5,other,0.6697499752
2181,9.399999619,9.069999695,5,other,0.6697499752
2692,9.399999619,9.069999695,5,other,0.6697499752
3459,9.399999619,9.069999695,5,other,0.6697499752
2857,9.399999619,9.069999695,5,other,0.6697499752
3638,9.399999619,9.069999695,5,other,0.6697499752
2259,9.399999619,9.069999695,5,other,0.6697499752
3307,9.399999619,9.069999695,5,other,0.6697499752
3691,9.399999619,9.069999695,5,other,0.6697499752
408,9.399999619,9.069999695,5,other,0.6697499752
220,7.800000191,9.069999695,1.200000048,other,0.6697499752
3329,7.800000191,9.069999695,1.200000048,other,0.6697499752
4453,7.800000191,9.069999695,1.200000048,other,0.6697499752
4349,7.800000191,9.069999695,1.200000048,other,0.6697499752
2950,7.800000191,9.069999695,1.200000048,other,0.6697499752
4086,7.800000191,9.069999695,1.200000048,other,0.6697499752
1099,5.900000095,8.260000229,0.400000006,other,0.6154699922
1672,5.900000095,8.260000229,0.400000006,other,0.6154699922
3606,5.900000095,8.260000229,0.400000006,other,0.6154699922
128,5.900000095,8.260000229,0.400000006,other,0.6154699922
1469,5.900000095,8.260000229,0.400000006,other,0.6154699922
4442,5.900000095,8.260000229,0.400000006,other,0.6154699922
241,5.900000095,8.260000229,0.400000006,other,0.6154699922
4259,5.900000095,8.260000229,0.400000006,other,0.6154699922
2795,5.900000095,8.260000229,0.400000006,other,0.6154699922
1241,5.900000095,8.260000229,0.400000006,other,0.6154699922
3766,5.900000095,8.260000229,0.400000006,other,0.6154699922
575,5.699999809,8.260000229,0.5,other,0.6154699922
3771,5.699999809,8.260000229,0.5,other,0.6154699922
3171,5.699999809,8.260000229,0.5,other,0.6154699922
1908,5.699999809,8.260000229,0.5,other,0.6154699922
4040,5.699999809,8.260000229,0.5,other,0.6154699922
4033,5.699999809,8.260000229,0.5,other,0.6154699922
1879,8.199999809,8.260000229,3.5,east,0.6154699922
3585,7.5,7.489999771,1,other,0.8048499823
3590,7.5,7.489999771,1,other,0.8048499823
3350,7.5,7.489999771,1,other,0.8048499823
3185,7.5,7.489999771,1,other,0.8048499823
3457,7.5,7.489999771,1,other,0.8048499823
2835,7.5,7.489999771,1,other,0.8048499823
1281,7.5,7.489999771,1,other,0.8048499823
3676,7.5,7.489999771,1,other,0.8048499823
2426,5.900000095,8.260000229,1.200000048,other,0.6154699922
2737,5.900000095,8.260000229,1.200000048,other,0.6154699922
949,5.900000095,8.260000229,1.200000048,other,0.6154699922
3953,5.900000095,8.260000229,1.200000048,other,0.6154699922
1812,5.900000095,8.260000229,1.200000048,other,0.6154699922
1879,5.900000095,8.260000229,1.200000048,other,0.6154699922
4590,5.800000191,7.400000095,7,other,0.8833699822
820,5.800000191,7.400000095,7,other,0.8833699822
431,5.800000191,7.400000095,7,other,0.8833699822
2507,9,7.489999771,1.200000048,east,0.8048499823
1207,9,7.489999771,1.200000048,east,0.8048499823
1785,9,7.489999771,1.200000048,east,0.8048499823
373,9,7.489999771,1.200000048,east,0.8048499823
2740,9,7.489999771,1.200000048,east,0.8048499823
2044,9,7.489999771,1.200000048,east,0.8048499823
3855,9,7.489999771,1.200000048,east,0.8048499823
1598,9,7.489999771,1.200000048,east,0.8048499823
3292,6.900000095,8.260000229,3.299999952,other,0.6154699922
2996,6.900000095,8.260000229,3.299999952,other,0.6154699922
1344,6.900000095,8.260000229,3.299999952,other,0.6154699922
3978,6.900000095,8.260000229,3.299999952,other,0.6154699922
4501,6.900000095,8.260000229,3.299999952,other,0.6154699922
3085,6.900000095,8.260000229,3.299999952,other,0.6154699922
2880,6.900000095,8.260000229,3.299999952,other,0.6154699922
553,8,7.400000095,0,east,0.8833699822
1133,8,7.400000095,0,east,0.8833699822
3334,8,7.400000095,0,east,0.8833699822
2096,8,7.400000095,0,east,0.8833699822
3489,8,7.400000095,0,east,0.8833699822
3661,8,7.400000095,0,east,0.8833699822
4357,9.699999809,7.489999771,7,other,0.8048499823
1574,9.699999809,7.489999771,7,other,0.8048499823
726,9.699999809,7.489999771,7,other,0.8048499823
2096,9.699999809,7.489999771,7,other,0.8048499823
1272,9.699999809,7.489999771,7,other,0.8048499823
145,9.699999809,7.489999771,7,other,0.8048499823
3045,9.699999809,7.489999771,7,other,0.8048499823
1940,5.900000095,7.400000095,0.5,other,0.8833699822
2465,5.900000095,7.400000095,0.5,other,0.8833699822
1987,7.5,7.489999771,0.6000000238,other,0.8048499823
3811,7.5,7.489999771,0.6000000238,other,0.8048499823
224,7.5,7.489999771,0.6000000238,other,0.8048499823
3541,6,7.400000095,7,other,0.8833699822
4426,6,7.400000095,7,other,0.8833699822
2024,6,7.400000095,7,other,0.8833699822
4686,6,7.400000095,7,other,0.8833699822
3918,6,7.400000095,7,other,0.8833699822
1245,6,7.400000095,7,other,0.8833699822
1639,6,7.400000095,7,other,0.8833699822
1847,6,7.400000095,7,other,0.8833699822
1779,12.5,9.069999695,9,other,0.6697499752
1094,12.5,9.069999695,9,other,0.6697499752
1346,12.5,9.069999695,9,other,0.6697499752
3236,12.5,9.069999695,9,other,0.6697499752
2663,10.30000019,7.489999771,2.5,other,0.8048499823
953,10.30000019,7.489999771,2.5,other,0.8048499823
2761,10.30000019,7.489999771,2.5,other,0.8048499823
173,10.30000019,7.489999771,2.5,other,0.8048499823
1314,10.30000019,7.489999771,2.5,other,0.8048499823
136,8.399999619,8.260000229,4.5,east,0.6154699922
659,8.399999619,8.260000229,4.5,east,0.6154699922
2119,8.399999619,8.260000229,4.5,east,0.6154699922
1041,8.399999619,8.260000229,4.5,east,0.6154699922
2804,8.399999619,8.260000229,4.5,east,0.6154699922
4018,8.399999619,8.260000229,4.5,east,0.6154699922
4273,8.399999619,8.260000229,4.5,east,0.6154699922
2604,10.19999981,8.260000229,4.5,other,0.6154699922
887,10.19999981,8.260000229,4.5,other,0.6154699922
1533,10.19999981,8.260000229,4.5,other,0.6154699922
1521,10.19999981,8.260000229,4.5,other,0.6154699922
4288,10.19999981,8.260000229,4.5,other,0.6154699922
2979,5.5,7.400000095,0.5,other,0.8833699822
3378,5.5,7.400000095,0.5,other,0.8833699822
318,5.5,7.400000095,0.5,other,0.8833699822
3477,5.5,7.400000095,0.5,other,0.8833699822
3374,5.5,7.400000095,0.5,other,0.8833699822
4544,5.5,7.400000095,0.5,other,0.8833699822
3006,11.19999981,9.069999695,6,other,0.6697499752
448,11.19999981,9.069999695,6,other,0.6697499752
3900,11.19999981,9.069999695,6,other,0.6697499752
4587,7.199999809,8.260000229,3.5,other,0.6154699922
3674,7.199999809,8.260000229,3.5,other,0.6154699922
1443,7.199999809,8.260000229,3.5,other,0.6154699922
4068,7.199999809,8.260000229,3.5,other,0.6154699922
3513,7.199999809,8.260000229,3.5,other,0.6154699922
3407,7.199999809,8.260000229,3.5,other,0.6154699922
350,5.900000095,8.260000229,1,other,0.6154699922
1413,5.900000095,8.260000229,1,other,0.6154699922
3302,5.900000095,8.260000229,1,other,0.6154699922
1528,5.900000095,8.260000229,1,other,0.6154699922
259,6,10.02999973,2.5,other,0.5242499709
1062,6,10.02999973,2.5,other,0.5242499709
326,6,10.02999973,2.5,other,0.5242499709
4620,6,10.02999973,2.5,other,0.5242499709
249,6,10.02999973,2.5,other,0.5242499709
1499,6,10.02999973,2.5,other,0.5242499709
2392,3.5,10.02999973,1,other,0.5242499709
3880,3.5,10.02999973,1,other,0.5242499709
2396,3.5,10.02999973,1,other,0.5242499709
1762,3.5,10.02999973,1,other,0.5242499709
3329,6.300000191,9.899999619,0.8000000119,other,0.6732100248
1816,6.300000191,9.899999619,0.8000000119,other,0.6732100248
1013,6.300000191,9.899999619,0.8000000119,other,0.6732100248
3280,6.300000191,9.899999619,0.8000000119,other,0.6732100248
1053,6.300000191,9.899999619,0.8000000119,other,0.6732100248
212,6.300000191,9.899999619,0.8000000119,other,0.6732100248
3418,5.400000095,6.590000153,1.5,other,0.6928400397
3614,5.400000095,6.590000153,1.5,other,0.6928400397
1906,5.400000095,6.590000153,1.5,other,0.6928400397
3885,5.400000095,6.590000153,1.5,other,0.6928400397
946,5.400000095,6.590000153,1.5,other,0.6928400397
30,5.400000095,6.590000153,1.5,other,0.6928400397
3066,5.400000095,6.590000153,1.5,other,0.6928400397
4125,8.100000381,9.899999619,0.6999999881,east,0.6732100248
729,8.100000381,9.899999619,0.6999999881,east,0.6732100248
186,8.100000381,9.899999619,0.6999999881,east,0.6732100248
1089,8.100000381,9.899999619,0.6999999881,east,0.6732100248
3620,8.100000381,9.899999619,0.6999999881,east,0.6732100248
3737,8.100000381,9.899999619,0.6999999881,east,0.6732100248
3680,6,10.02999973,3.200000048,other,0.5242499709
673,6,10.02999973,3.200000048,other,0.5242499709
4568,6,10.02999973,3.200000048,other,0.5242499709
1912,8.5,9.899999619,4,east,0.6732100248
4449,8.5,9.899999619,4,east,0.6732100248
2179,8.5,9.899999619,4,east,0.6732100248
1181,8.5,9.899999619,4,east,0.6732100248
3636,8.5,9.899999619,4,east,0.6732100248
4738,8.5,9.899999619,4,east,0.6732100248
746,8.5,9.899999619,4,east,0.6732100248
3606,8.5,9.899999619,4,east,0.6732100248
73,8.399999619,10.02999973,10,east,0.5242499709
1789,8.399999619,10.02999973,10,east,0.5242499709
1370,8.399999619,10.02999973,10,east,0.5242499709
741,4.900000095,10.02999973,2.5,east,0.5242499709
1190,4.900000095,10.02999973,2.5,east,0.5242499709
3426,4.900000095,10.02999973,2.5,east,0.5242499709
4686,4.900000095,10.02999973,2.5,east,0.5242499709
4344,4.900000095,10.02999973,2.5,east,0.5242499709
3318,6.900000095,9.899999619,0.1000000015,other,0.6732100248
2303,6.900000095,9.899999619,0.1000000015,other,0.6732100248
3733,6.900000095,9.899999619,0.1000000015,other,0.6732100248
918,6.900000095,9.899999619,0.1000000015,other,0.6732100248
4538,6.900000095,9.899999619,0.1000000015,other,0.6732100248
2618,7.800000191,10.02999973,1.100000024,other,0.5242499709
1626,7.800000191,10.02999973,1.100000024,other,0.5242499709
3389,7.800000191,10.02999973,1.100000024,other,0.5242499709
2840,7.800000191,10.02999973,1.100000024,other,0.5242499709
3001,7.800000191,10.02999973,1.100000024,other,0.5242499709
3708,7.800000191,10.02999973,1.100000024,other,0.5242499709
783,7.800000191,10.02999973,1.100000024,other,0.5242499709
883,7.800000191,10.02999973,1.100000024,other,0.5242499709
1252,7.800000191,10.02999973,1.100000024,other,0.5242499709
2486,7.800000191,10.02999973,1.100000024,other,0.5242499709
743,7.099999905,6.590000153,0.8000000119,other,0.6928400397
2274,4.199999809,10.02999973,4,east,0.5242499709
3436,4.199999809,10.02999973,4,east,0.5242499709
2903,4.199999809,10.02999973,4,east,0.5242499709
1756,4.199999809,10.02999973,4,east,0.5242499709
2414,4.199999809,10.02999973,4,east,0.5242499709
4377,4.199999809,10.02999973,4,east,0.5242499709
